
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
7467.0   7467   0.0500   |   0.00042   0.00319   |   0.02567   0.85885  
7468.0   7468   0.0500   |   0.00040   0.01553   |   0.06519   0.82009  
7469.0   7469   0.0500   |   0.00048   0.00653   |   0.01699   0.59554  
7470.0   7470   0.0500   |   0.00042   0.01700   |   0.06128   0.74696  
7471.0   7471   0.0500   |   0.00044   0.00205   |   0.06966   0.53895  
7472.0   7472   0.0500   |   0.00048   0.01367   |   0.16820   0.88526  
7473.0   7473   0.0500   |   0.00068   0.01071   |   0.01732   0.85785  
7474.0   7474   0.0500   |   0.00044   0.01048   |   0.05206   0.69815  
7475.0   7475   0.0500   |   0.00053   0.00504   |   0.08688   0.31962  
7476.0   7476   0.0500   |   0.00051   0.01231   |   0.00940   0.79162  
7477.0   7477   0.0500   |   0.00038   0.00254   |   0.05973   0.39161  
7478.0   7478   0.0500   |   0.00048   0.00515   |   0.02777   0.42998  
7479.0   7479   0.0500   |   0.00036   0.01835   |   0.09205   0.62903  
7480.0   7480   0.0500   |   0.00038   0.01583   |   0.05040   0.63555  
7481.0   7481   0.0500   |   0.00033   0.00598   |   0.05002   0.74129  
7482.0   7482   0.0500   |   0.00039   0.01332   |   0.02778   1.05164  
7483.0   7483   0.0500   |   0.00035   0.01273   |   0.04896   1.01665  
7484.0   7484   0.0500   |   0.00028   0.00808   |   0.02596   0.50999  
7485.0   7485   0.0500   |   0.00044   0.01381   |   0.07443   0.60101  
7486.0   7486   0.0500   |   0.00027   0.00343   |   0.06069   0.73508  
7487.0   7487   0.0500   |   0.00035   0.00212   |   0.02383   0.42471  
7488.0   7488   0.0500   |   0.00031   0.00851   |   0.07178   0.50775  
7489.0   7489   0.0500   |   0.00035   0.00244   |   0.02471   0.60120  
7490.0   7490   0.0500   |   0.00071   0.03529   |   0.01601   0.53419  
7491.0   7491   0.0500   |   0.00061   0.01246   |   0.07416   0.29329  
7492.0   7492   0.0500   |   0.00031   0.01123   |   0.06847   0.83470  
7493.0   7493   0.0500   |   0.00050   0.02660   |   0.00716   0.32472  
7494.0   7494   0.0500   |   0.00028   0.01214   |   0.07933   0.63098  
7495.0   7495   0.0500   |   0.00051   0.03710   |   0.08677   0.47514  
7496.0   7496   0.0500   |   0.00056   0.02295   |   0.08038   0.72850  
7497.0   7497   0.0500   |   0.00027   0.00369   |   0.05421   0.62812  
7498.0   7498   0.0500   |   0.00069   0.01460   |   0.12204   0.99972  
7499.0   7499   0.0500   |   0.00060   0.02740   |   0.06276   0.97078  
7500.0   7500   0.0500   |   0.00041   0.02650   |   0.03016   0.59528  
7501.0   7501   0.0500   |   0.00048   0.02370   |   0.15114   0.38341  
7502.0   7502   0.0500   |   0.00048   0.01868   |   0.05616   0.64633  
7503.0   7503   0.0500   |   0.00058   0.00497   |   0.02835   0.55242  
7504.0   7504   0.0500   |   0.00055   0.00675   |   0.01396   0.90323  
7505.0   7505   0.0500   |   0.00071   0.01653   |   0.02414   0.87903  
7506.0   7506   0.0500   |   0.00077   0.01822   |   0.02712   0.74581  
7507.0   7507   0.0500   |   0.00047   0.01616   |   0.03798   0.58705  
7508.0   7508   0.0500   |   0.00062   0.00871   |   0.09895   0.62771  
7509.0   7509   0.0500   |   0.00075   0.01244   |   0.09274   0.73045  
7510.0   7510   0.0500   |   0.00071   0.01561   |   0.04036   1.17799  
7511.0   7511   0.0500   |   0.00048   0.00407   |   0.05362   0.57345  
7512.0   7512   0.0500   |   0.00064   0.00824   |   0.02450   0.84616  
7513.0   7513   0.0500   |   0.00040   0.01428   |   0.02499   0.89959  
7514.0   7514   0.0500   |   0.00040   0.01284   |   0.01620   0.76283  
7515.0   7515   0.0500   |   0.00321   0.00199   |   0.07378   0.59822  
7516.0   7516   0.0500   |   0.00049   0.00449   |   0.04868   0.72747  
7517.0   7517   0.0500   |   0.00051   0.00480   |   0.03453   0.87067  
7518.0   7518   0.0500   |   0.00062   0.00607   |   0.22479   0.88067  
7519.0   7519   0.0500   |   0.00066   0.01059   |   0.09745   1.54216  
7520.0   7520   0.0500   |   0.00033   0.00479   |   0.02718   0.95730  
7521.0   7521   0.0500   |   0.00041   0.02092   |   0.09275   0.56779  
7522.0   7522   0.0500   |   0.00046   0.00222   |   0.02729   0.60935  
7523.0   7523   0.0500   |   0.00046   0.04124   |   0.06210   0.71003  
7524.0   7524   0.0500   |   0.00040   0.00572   |   0.01178   0.55283  
7525.0   7525   0.0500   |   0.00062   0.00585   |   0.01185   0.49151  
7526.0   7526   0.0500   |   0.00050   0.01047   |   0.02609   0.88774  
7527.0   7527   0.0500   |   0.00060   0.03030   |   0.22700   1.38844  
7528.0   7528   0.0500   |   0.00042   0.01770   |   0.11027   0.90010  
7529.0   7529   0.0500   |   0.00077   0.00811   |   0.04199   1.06632  
7530.0   7530   0.0500   |   0.00041   0.01971   |   0.02816   0.73069  
7531.0   7531   0.0500   |   0.00062   0.00864   |   0.04342   1.23474  
7532.0   7532   0.0500   |   0.00039   0.00520   |   0.05820   0.44452  
7533.0   7533   0.0500   |   0.00040   0.01914   |   0.14124   0.42308  
7534.0   7534   0.0500   |   0.00045   0.00836   |   0.01704   0.78048  
7535.0   7535   0.0500   |   0.00070   0.01108   |   0.08205   0.75573  
7536.0   7536   0.0500   |   0.00033   0.00841   |   0.04913   0.50619  
7537.0   7537   0.0500   |   0.00035   0.01709   |   0.05594   0.78922  
7538.0   7538   0.0500   |   0.00043   0.01426   |   0.01671   0.70959  
7539.0   7539   0.0500   |   0.00062   0.00834   |   0.04270   0.81232  
7540.0   7540   0.0500   |   0.00064   0.03161   |   0.01898   0.84655  
7541.0   7541   0.0500   |   0.00040   0.01616   |   0.06780   0.56451  
7542.0   7542   0.0500   |   0.00037   0.01011   |   0.02077   0.46878  
7543.0   7543   0.0500   |   0.00041   0.00531   |   0.09062   0.45515  
7544.0   7544   0.0500   |   0.00050   0.01718   |   0.02957   0.53719  
7545.0   7545   0.0500   |   0.00041   0.01263   |   0.03803   0.75111  
7546.0   7546   0.0500   |   0.00090   0.01228   |   0.07189   1.19441  
7547.0   7547   0.0500   |   0.00031   0.01088   |   0.10106   0.69689  
7548.0   7548   0.0500   |   0.00054   0.00602   |   0.04469   0.78103  
7549.0   7549   0.0500   |   0.00047   0.01299   |   0.04964   0.54846  
7550.0   7550   0.0500   |   0.00039   0.00884   |   0.04299   0.58312  
7551.0   7551   0.0500   |   0.00032   0.00693   |   0.02489   0.36164  
7552.0   7552   0.0500   |   0.00064   0.02038   |   0.11606   0.64829  
7553.0   7553   0.0500   |   0.00035   0.00318   |   0.01966   0.52914  
7554.0   7554   0.0500   |   0.00034   0.00257   |   0.01880   0.36349  
7555.0   7555   0.0500   |   0.00084   0.00505   |   0.07592   0.83271  
7556.0   7556   0.0500   |   0.00043   0.00954   |   0.04655   1.01295  
7557.0   7557   0.0500   |   0.00037   0.00227   |   0.01325   0.38319  
7558.0   7558   0.0500   |   0.00069   0.00205   |   0.01167   0.42060  
7559.0   7559   0.0500   |   0.00061   0.00595   |   0.07766   0.91463  
7560.0   7560   0.0500   |   0.00105   0.01595   |   0.02372   1.12909  
7561.0   7561   0.0500   |   0.00038   0.00450   |   0.01146   0.42973  
7562.0   7562   0.0500   |   0.00037   0.00340   |   0.06134   0.87168  
7563.0   7563   0.0500   |   0.00035   0.00168   |   0.00979   0.21426  
7564.0   7564   0.0500   |   0.00035   0.00267   |   0.04154   0.72103  
7565.0   7565   0.0500   |   0.00046   0.00325   |   0.08521   0.43053  
7566.0   7566   0.0500   |   0.00049   0.00879   |   0.02023   0.77575  
7567.0   7567   0.0500   |   0.00038   0.00409   |   0.00996   0.25352  
7568.0   7568   0.0500   |   0.00031   0.00929   |   0.07087   0.64188  
7569.0   7569   0.0500   |   0.00044   0.00662   |   0.04593   0.77779  
7570.0   7570   0.0500   |   0.00142   0.00237   |   0.03104   0.54211  
7571.0   7571   0.0500   |   0.00034   0.00334   |   0.01255   0.29394  
7572.0   7572   0.0500   |   0.00032   0.00630   |   0.01316   0.64418  
7573.0   7573   0.0500   |   0.00032   0.00472   |   0.03828   0.57487  
7574.0   7574   0.0500   |   0.00041   0.00370   |   0.02169   0.64778  
7575.0   7575   0.0500   |   0.00047   0.01114   |   0.04969   0.39964  
7576.0   7576   0.0500   |   0.00029   0.00755   |   0.03490   0.57569  
7577.0   7577   0.0500   |   0.00047   0.01462   |   0.04530   0.86704  
7578.0   7578   0.0500   |   0.00023   0.00290   |   0.03529   0.34686  
7579.0   7579   0.0500   |   0.00054   0.00820   |   0.02780   0.58966  
7580.0   7580   0.0500   |   0.00025   0.00847   |   0.02337   0.53048  
7581.0   7581   0.0500   |   0.00040   0.00678   |   0.03156   0.48265  
7582.0   7582   0.0500   |   0.00033   0.00185   |   0.15859   0.45806  
7583.0   7583   0.0500   |   0.00466   0.00812   |   0.07006   0.95392  
7584.0   7584   0.0500   |   0.00045   0.00471   |   0.05951   0.54446  
7585.0   7585   0.0500   |   0.00027   0.00276   |   0.02401   0.60286  
7586.0   7586   0.0500   |   0.00032   0.02022   |   0.08350   0.88811  
7587.0   7587   0.0500   |   0.00028   0.01228   |   0.09621   0.50387  
7588.0   7588   0.0500   |   0.00034   0.00779   |   0.04076   0.50499  
7589.0   7589   0.0500   |   0.00034   0.00322   |   0.03988   0.67005  
7590.0   7590   0.0500   |   0.00042   0.02021   |   0.04299   0.74870  
7591.0   7591   0.0500   |   0.00030   0.02070   |   0.05560   1.21718  
7592.0   7592   0.0500   |   0.00057   0.00568   |   0.07528   0.97723  
7593.0   7593   0.0500   |   0.00052   0.01745   |   0.04263   0.50281  
7594.0   7594   0.0500   |   0.00060   0.01026   |   0.07432   1.01374  
7595.0   7595   0.0500   |   0.00032   0.02361   |   0.01747   0.78563  
7596.0   7596   0.0500   |   0.00041   0.00939   |   0.02000   0.59908  
7597.0   7597   0.0500   |   0.00050   0.02159   |   0.13980   0.60442  
7598.0   7598   0.0500   |   0.00051   0.00605   |   0.01597   0.46314  
7599.0   7599   0.0500   |   0.00089   0.03798   |   0.04289   0.70392  
7600.0   7600   0.0500   |   0.00028   0.00322   |   0.06726   0.55421  
7601.0   7601   0.0500   |   0.00042   0.00787   |   0.05054   0.91246  
7602.0   7602   0.0500   |   0.00058   0.02412   |   0.01535   0.36383  
7603.0   7603   0.0500   |   0.00046   0.00303   |   0.10982   0.30141  
7604.0   7604   0.0500   |   0.00048   0.00677   |   0.09491   0.79877  
7605.0   7605   0.0500   |   0.00032   0.00837   |   0.05997   0.53079  
7606.0   7606   0.0500   |   0.00053   0.00871   |   0.00682   0.33561  
7607.0   7607   0.0500   |   0.00043   0.00828   |   0.03233   0.36664  
7608.0   7608   0.0500   |   0.00040   0.01810   |   0.12135   0.97162  
7609.0   7609   0.0500   |   0.00139   0.02127   |   0.07096   1.01237  
7610.0   7610   0.0500   |   0.00038   0.00368   |   0.02507   0.56350  
7611.0   7611   0.0500   |   0.00047   0.01082   |   0.04775   0.57737  
7612.0   7612   0.0500   |   0.00058   0.00911   |   0.08096   0.83305  
7613.0   7613   0.0500   |   0.00037   0.01196   |   0.05391   0.57318  
7614.0   7614   0.0500   |   0.00070   0.01935   |   0.09368   0.44198  
7615.0   7615   0.0500   |   0.00030   0.01363   |   0.04866   0.59536  
7616.0   7616   0.0500   |   0.00033   0.00844   |   0.05520   0.52697  
7617.0   7617   0.0500   |   0.00091   0.00265   |   0.03915   0.58674  
7618.0   7618   0.0500   |   0.00032   0.00353   |   0.03361   0.68442  
7619.0   7619   0.0500   |   0.00114   0.00695   |   0.04370   0.43169  
7620.0   7620   0.0500   |   0.00038   0.00880   |   0.10343   0.63243  
7621.0   7621   0.0500   |   0.00120   0.00178   |   0.17369   0.56896  
7622.0   7622   0.0500   |   0.00037   0.02405   |   0.02165   1.18210  
7623.0   7623   0.0500   |   0.00054   0.00571   |   0.06014   0.95085  
7624.0   7624   0.0500   |   0.00040   0.00548   |   0.01751   0.60817  
7625.0   7625   0.0500   |   0.00047   0.00949   |   0.07782   0.81132  
7626.0   7626   0.0500   |   0.00064   0.01032   |   0.07825   0.76320  
7627.0   7627   0.0500   |   0.00045   0.05431   |   0.06391   0.65282  
7628.0   7628   0.0500   |   0.00037   0.01276   |   0.03400   0.56075  
7629.0   7629   0.0500   |   0.00041   0.00392   |   0.05128   0.47137  
7630.0   7630   0.0500   |   0.00050   0.03668   |   0.04618   0.83635  
7631.0   7631   0.0500   |   0.00031   0.00702   |   0.00872   0.76073  
7632.0   7632   0.0500   |   0.00029   0.00328   |   0.02147   0.66586  
7633.0   7633   0.0500   |   0.00036   0.02087   |   0.03408   0.51898  
7634.0   7634   0.0500   |   0.00054   0.03194   |   0.06829   0.73706  
7635.0   7635   0.0500   |   0.00032   0.00294   |   0.08053   0.57692  
7636.0   7636   0.0500   |   0.00048   0.01885   |   0.02012   0.65074  
7637.0   7637   0.0500   |   0.00030   0.02385   |   0.03251   0.54008  
7638.0   7638   0.0500   |   0.00034   0.02757   |   0.02230   0.74440  
7639.0   7639   0.0500   |   0.00038   0.01441   |   0.04095   0.91485  
7640.0   7640   0.0500   |   0.00041   0.00276   |   0.03516   0.39726  
7641.0   7641   0.0500   |   0.00037   0.01639   |   0.01393   0.57784  
7642.0   7642   0.0500   |   0.00060   0.00681   |   0.01599   0.75745  
7643.0   7643   0.0500   |   0.00068   0.01931   |   0.04619   0.79970  
7644.0   7644   0.0500   |   0.00039   0.02063   |   0.09866   0.52926  
7645.0   7645   0.0500   |   0.00051   0.01323   |   0.07875   0.75712  
7646.0   7646   0.0500   |   0.00039   0.01814   |   0.01493   0.41750  
7647.0   7647   0.0500   |   0.00039   0.01606   |   0.01231   0.36197  
7648.0   7648   0.0500   |   0.00038   0.01312   |   0.01720   0.33892  
7649.0   7649   0.0500   |   0.00040   0.02566   |   0.12730   0.85751  
7650.0   7650   0.0500   |   0.00067   0.03721   |   0.01265   0.93910  
7651.0   7651   0.0500   |   0.00093   0.03839   |   0.00837   0.54145  
7652.0   7652   0.0500   |   0.00043   0.01856   |   0.04556   0.38195  
7653.0   7653   0.0500   |   0.00054   0.01072   |   0.05576   0.92426  
7654.0   7654   0.0500   |   0.00064   0.00665   |   0.01727   0.52409  
7655.0   7655   0.0500   |   0.00091   0.00423   |   0.00554   0.35459  
7656.0   7656   0.0500   |   0.00046   0.01676   |   0.01289   0.61435  
7657.0   7657   0.0500   |   0.00063   0.01936   |   0.21654   0.71009  
7658.0   7658   0.0500   |   0.00054   0.01361   |   0.06991   0.58869  
7659.0   7659   0.0500   |   0.00043   0.00805   |   0.04988   0.46148  
7660.0   7660   0.0500   |   0.00049   0.00412   |   0.03980   0.29817  
7661.0   7661   0.0500   |   0.00054   0.00935   |   0.04363   0.53068  
7662.0   7662   0.0500   |   0.00044   0.02269   |   0.02266   0.97124  
7663.0   7663   0.0500   |   0.00067   0.02414   |   0.11725   1.15655  
7664.0   7664   0.0500   |   0.00085   0.01342   |   0.02253   1.07994  
7665.0   7665   0.0500   |   0.00046   0.00646   |   0.13639   0.49824  
7666.0   7666   0.0500   |   0.00045   0.01565   |   0.06917   0.70724  
7667.0   7667   0.0500   |   0.00065   0.01182   |   0.01441   0.47324  
7668.0   7668   0.0500   |   0.00078   0.00661   |   0.08774   0.77351  
7669.0   7669   0.0500   |   0.00054   0.02226   |   0.08680   0.50751  
7670.0   7670   0.0500   |   0.00045   0.01345   |   0.03653   0.63135  
7671.0   7671   0.0500   |   0.00042   0.00900   |   0.16455   1.25091  
7672.0   7672   0.0500   |   0.00055   0.00931   |   0.06581   0.94326  
7673.0   7673   0.0500   |   0.00048   0.00520   |   0.07219   0.74170  
7674.0   7674   0.0500   |   0.00043   0.01306   |   0.07605   1.38899  
7675.0   7675   0.0500   |   0.00073   0.00423   |   0.05570   0.60302  
7676.0   7676   0.0500   |   0.00058   0.00429   |   0.05117   0.95968  
7677.0   7677   0.0500   |   0.00036   0.02034   |   0.09398   0.88172  
7678.0   7678   0.0500   |   0.00271   0.01694   |   0.00807   1.20873  
7679.0   7679   0.0500   |   0.00038   0.00919   |   0.04609   1.00598  
7680.0   7680   0.0500   |   0.00046   0.02509   |   0.18809   0.88643  
7681.0   7681   0.0500   |   0.00071   0.01610   |   0.02393   0.61980  
7682.0   7682   0.0500   |   0.00047   0.00642   |   0.07520   0.76116  
7683.0   7683   0.0500   |   0.00059   0.01181   |   0.04010   0.47028  
7684.0   7684   0.0500   |   0.00045   0.00947   |   0.03974   0.46711  
7685.0   7685   0.0500   |   0.00043   0.01634   |   0.10358   0.98165  
7686.0   7686   0.0500   |   0.00089   0.00830   |   0.03792   1.16102  
7687.0   7687   0.0500   |   0.00056   0.00948   |   0.05353   0.64416  
7688.0   7688   0.0500   |   0.00044   0.00286   |   0.02485   0.58801  
7689.0   7689   0.0500   |   0.00112   0.01830   |   0.13142   0.86407  
7690.0   7690   0.0500   |   0.00058   0.01423   |   0.21759   0.65097  
7691.0   7691   0.0500   |   0.00069   0.00612   |   0.07113   0.46024  
7692.0   7692   0.0500   |   0.00087   0.00275   |   0.02392   1.22784  
7693.0   7693   0.0500   |   0.00110   0.02248   |   0.03719   0.75378  
7694.0   7694   0.0500   |   0.00072   0.00371   |   0.01733   1.29650  
7695.0   7695   0.0500   |   0.00077   0.01939   |   0.06513   0.76958  
7696.0   7696   0.0500   |   0.00065   0.02249   |   0.11772   1.07890  
7697.0   7697   0.0500   |   0.00051   0.00361   |   0.01972   0.30773  
7698.0   7698   0.0500   |   0.00049   0.00190   |   0.03546   0.39182  
7699.0   7699   0.0500   |   0.00065   0.02268   |   0.08535   0.56631  
7700.0   7700   0.0500   |   0.00041   0.01310   |   0.05588   0.58371  
7701.0   7701   0.0500   |   0.00056   0.01757   |   0.03691   0.33482  
7702.0   7702   0.0500   |   0.00037   0.00542   |   0.03432   0.44425  
7703.0   7703   0.0500   |   0.00041   0.00609   |   0.03563   0.75936  
7704.0   7704   0.0500   |   0.00076   0.01739   |   0.05916   0.84623  
7705.0   7705   0.0500   |   0.00045   0.02066   |   0.02174   0.40816  
7706.0   7706   0.0500   |   0.00043   0.00360   |   0.20408   0.69680  
7707.0   7707   0.0500   |   0.00041   0.01453   |   0.15089   0.36425  
7708.0   7708   0.0500   |   0.00026   0.00773   |   0.02738   0.89886  
7709.0   7709   0.0500   |   0.00040   0.01554   |   0.15950   0.92305  
7710.0   7710   0.0500   |   0.00059   0.00831   |   0.09379   0.73125  
7711.0   7711   0.0500   |   0.00095   0.01084   |   0.07076   0.47359  
7712.0   7712   0.0500   |   0.00048   0.01090   |   0.01573   0.62493  
7713.0   7713   0.0500   |   0.00033   0.00372   |   0.02511   0.57458  
7714.0   7714   0.0500   |   0.00035   0.01588   |   0.02411   0.59670  
7715.0   7715   0.0500   |   0.00047   0.03897   |   0.11773   1.13760  
7716.0   7716   0.0500   |   0.00052   0.00900   |   0.07859   0.77300  
7717.0   7717   0.0500   |   0.00030   0.01098   |   0.05603   0.54218  
7718.0   7718   0.0500   |   0.00049   0.01022   |   0.02896   0.33356  
7719.0   7719   0.0500   |   0.00086   0.02123   |   0.22566   0.44695  
7720.0   7720   0.0500   |   0.00032   0.04994   |   0.03956   0.47612  
7721.0   7721   0.0500   |   0.00045   0.01877   |   0.22873   0.32406  
7722.0   7722   0.0500   |   0.00037   0.01424   |   0.03895   0.46154  
7723.0   7723   0.0500   |   0.00040   0.00704   |   0.03241   0.81583  
7724.0   7724   0.0500   |   0.00035   0.00633   |   0.02345   0.70130  
7725.0   7725   0.0500   |   0.00044   0.02046   |   0.03165   0.48175  
7726.0   7726   0.0500   |   0.00035   0.05108   |   0.03519   0.45987  
7727.0   7727   0.0500   |   0.00067   0.01047   |   0.05871   0.32757  
7728.0   7728   0.0500   |   0.00046   0.00846   |   0.08953   0.45398  
7729.0   7729   0.0500   |   0.00048   0.00477   |   0.12697   0.84237  
7730.0   7730   0.0500   |   0.00044   0.00891   |   0.03883   0.37832  
7731.0   7731   0.0500   |   0.00050   0.00569   |   0.01366   0.48900  
7732.0   7732   0.0500   |   0.00039   0.00958   |   0.03661   0.28736  
7733.0   7733   0.0500   |   0.00080   0.00595   |   0.08337   0.48575  
7734.0   7734   0.0500   |   0.00057   0.02815   |   0.03820   0.53034  
7735.0   7735   0.0500   |   0.00035   0.01471   |   0.03871   0.27843  
7736.0   7736   0.0500   |   0.00057   0.00910   |   0.17574   0.85253  
7737.0   7737   0.0500   |   0.00057   0.02776   |   0.04023   0.59140  
7738.0   7738   0.0500   |   0.00055   0.01315   |   0.03573   0.38294  
7739.0   7739   0.0500   |   0.00129   0.00831   |   0.01798   0.53476  
7740.0   7740   0.0500   |   0.00052   0.01535   |   0.03291   0.41056  
7741.0   7741   0.0500   |   0.00061   0.01203   |   0.02151   0.26620  
7742.0   7742   0.0500   |   0.00292   0.00439   |   0.04958   0.91140  
7743.0   7743   0.0500   |   0.00071   0.01222   |   0.05585   0.89618  
7744.0   7744   0.0500   |   0.00121   0.00598   |   0.01114   0.60159  
7745.0   7745   0.0500   |   0.00134   0.00903   |   0.09003   0.61987  
7746.0   7746   0.0500   |   0.00039   0.00428   |   0.02460   0.32973  
7747.0   7747   0.0500   |   0.00056   0.00583   |   0.01139   0.48942  
7748.0   7748   0.0500   |   0.00052   0.00646   |   0.06534   0.81886  
7749.0   7749   0.0500   |   0.00047   0.00579   |   0.08232   0.46202  
7750.0   7750   0.0500   |   0.00046   0.00411   |   0.03677   0.46525  
7751.0   7751   0.0500   |   0.00041   0.00944   |   0.07983   0.48886  
7752.0   7752   0.0500   |   0.00037   0.00931   |   0.06596   0.32956  
7753.0   7753   0.0500   |   0.00051   0.00390   |   0.01797   0.63403  
7754.0   7754   0.0500   |   0.00035   0.00376   |   0.04863   0.45454  
7755.0   7755   0.0500   |   0.00054   0.00184   |   0.02120   0.52392  
7756.0   7756   0.0500   |   0.00034   0.01186   |   0.02152   0.51970  
7757.0   7757   0.0500   |   0.00044   0.01001   |   0.08740   0.36298  
7758.0   7758   0.0500   |   0.00061   0.02380   |   0.02586   0.54369  
7759.0   7759   0.0500   |   0.00040   0.00679   |   0.10564   0.44520  
7760.0   7760   0.0500   |   0.00489   0.00472   |   0.09672   0.42565  
7761.0   7761   0.0500   |   0.00051   0.00861   |   0.05807   0.65707  
7762.0   7762   0.0500   |   0.00070   0.00501   |   0.04668   0.39384  
7763.0   7763   0.0500   |   0.00038   0.01132   |   0.09870   0.54956  
7764.0   7764   0.0500   |   0.00063   0.01054   |   0.04812   0.77506  
7765.0   7765   0.0500   |   0.00050   0.00316   |   0.04302   0.50788  
7766.0   7766   0.0500   |   0.00058   0.01179   |   0.01502   0.95309  
7767.0   7767   0.0500   |   0.00049   0.00975   |   0.08457   0.35370  
7768.0   7768   0.0500   |   0.00116   0.02649   |   0.20743   0.71780  
7769.0   7769   0.0500   |   0.00077   0.01457   |   0.07904   0.69131  
7770.0   7770   0.0500   |   0.00051   0.00800   |   0.06929   0.73176  
7771.0   7771   0.0500   |   0.00036   0.01340   |   0.01999   0.35779  
7772.0   7772   0.0500   |   0.00063   0.00812   |   0.04689   0.68370  
7773.0   7773   0.0500   |   0.00084   0.01857   |   0.11094   1.05212  
7774.0   7774   0.0500   |   0.00051   0.01068   |   0.14420   0.85817  
7775.0   7775   0.0500   |   0.00096   0.00952   |   0.04181   0.48749  
7776.0   7776   0.0500   |   0.00283   0.01878   |   0.22119   0.70902  
7777.0   7777   0.0500   |   0.00039   0.01207   |   0.02268   0.45453  
7778.0   7778   0.0500   |   0.00077   0.02072   |   0.07288   0.75402  
7779.0   7779   0.0500   |   0.00068   0.06371   |   0.06433   0.76866  
7780.0   7780   0.0500   |   0.00031   0.01768   |   0.06085   1.05444  
7781.0   7781   0.0500   |   0.00036   0.00961   |   0.14719   0.60280  
7782.0   7782   0.0500   |   0.00034   0.01159   |   0.08688   0.61887  
7783.0   7783   0.0500   |   0.00037   0.01315   |   0.02667   0.52636  
7784.0   7784   0.0500   |   0.00033   0.01306   |   0.02264   0.77255  
7785.0   7785   0.0500   |   0.00022   0.01936   |   0.03845   0.52194  
7786.0   7786   0.0500   |   0.00033   0.00466   |   0.04516   0.40398  
7787.0   7787   0.0500   |   0.00042   0.03150   |   0.14616   1.01000  
7788.0   7788   0.0500   |   0.00042   0.02015   |   0.09037   0.50534  
7789.0   7789   0.0500   |   0.00046   0.02610   |   0.10897   0.85724  
7790.0   7790   0.0500   |   0.00027   0.06831   |   0.00811   0.61631  
7791.0   7791   0.0500   |   0.00054   0.01683   |   0.03148   0.98171  
7792.0   7792   0.0500   |   0.00039   0.02236   |   0.13832   0.76587  
7793.0   7793   0.0500   |   0.00033   0.01872   |   0.11871   0.44723  
7794.0   7794   0.0500   |   0.00051   0.02258   |   0.05076   0.41140  
7795.0   7795   0.0500   |   0.00058   0.00601   |   0.05505   0.45792  
7796.0   7796   0.0500   |   0.00053   0.00487   |   0.02807   0.71345  
7797.0   7797   0.0500   |   0.00063   0.05911   |   0.08376   0.71651  
7798.0   7798   0.0500   |   0.00064   0.00368   |   0.01256   0.34689  
7799.0   7799   0.0500   |   0.00052   0.02152   |   0.07067   0.40655  
7800.0   7800   0.0500   |   0.00091   0.00322   |   0.04838   0.38456  
7801.0   7801   0.0500   |   0.00084   0.01164   |   0.02364   0.83576  
7802.0   7802   0.0500   |   0.00109   0.01894   |   0.04870   0.73732  
7803.0   7803   0.0500   |   0.00102   0.01990   |   0.03343   0.62637  
7804.0   7804   0.0500   |   0.00113   0.00715   |   0.01502   0.67781  
7805.0   7805   0.0500   |   0.00089   0.00273   |   0.02147   0.43201  
7806.0   7806   0.0500   |   0.00081   0.02043   |   0.09349   0.54906  
7807.0   7807   0.0500   |   0.00593   0.00480   |   0.07670   0.60149  
7808.0   7808   0.0500   |   0.00090   0.01438   |   0.03028   0.81230  
7809.0   7809   0.0500   |   0.00097   0.00571   |   0.02862   0.43410  
7810.0   7810   0.0500   |   0.00071   0.01328   |   0.08849   1.07870  
7811.0   7811   0.0500   |   0.00066   0.00872   |   0.03401   0.52977  
7812.0   7812   0.0500   |   0.00078   0.00570   |   0.11612   0.47643  
7813.0   7813   0.0500   |   0.00057   0.01779   |   0.00838   0.54493  
7814.0   7814   0.0500   |   0.00153   0.01021   |   0.07188   0.87118  
7815.0   7815   0.0500   |   0.00070   0.00603   |   0.09780   0.78624  
7816.0   7816   0.0500   |   0.00090   0.00555   |   0.14201   0.72393  
7817.0   7817   0.0500   |   0.00086   0.00514   |   0.06572   0.89873  
7818.0   7818   0.0500   |   0.00071   0.01634   |   0.10311   0.42113  
7819.0   7819   0.0500   |   0.00089   0.00952   |   0.07870   0.70788  
7820.0   7820   0.0500   |   0.00246   0.02338   |   0.05113   0.85026  
7821.0   7821   0.0500   |   0.00092   0.01438   |   0.16809   0.47433  
7822.0   7822   0.0500   |   0.00072   0.02248   |   0.07324   0.68882  
7823.0   7823   0.0500   |   0.00086   0.00585   |   0.09456   0.54704  
7824.0   7824   0.0500   |   0.00088   0.00989   |   0.07244   1.10161  
7825.0   7825   0.0500   |   0.00086   0.01093   |   0.04989   1.10038  
7826.0   7826   0.0500   |   0.00055   0.01164   |   0.03944   0.74106  
7827.0   7827   0.0500   |   0.00084   0.02144   |   0.02747   0.61396  
7828.0   7828   0.0500   |   0.00064   0.01045   |   0.02918   0.70166  
7829.0   7829   0.0500   |   0.00115   0.00426   |   0.07784   0.41182  
7830.0   7830   0.0500   |   0.00053   0.00825   |   0.18754   0.66646  
7831.0   7831   0.0500   |   0.00052   0.02243   |   0.02013   0.88212  
7832.0   7832   0.0500   |   0.00072   0.02909   |   0.05459   1.43626  
